22	23745
22	21829
22	23740
22	21318
22	23580
22	22582
22	23724
22	11939
22	23683
22	16742
22	759
22	21885
22	1226
23	382
23	5473
25	11459
25	108
25	1280
25	17609
25	4355
26	5975
26	5969
27	6848
27	759
28	804
28	8
30	8064
30	8
31	6617
31	11054
31	11024
31	181
31	1011
32	11197
32	809
33	264
33	1019
33	2087
33	11247
33	828
33	4632
33	11257
33	11227
33	1300
33	1412
35	11863
35	11851
35	8394
35	11852
36	13000
36	1157
36	13043
36	818
36	13097
36	13084
36	12979
36	12988
36	12984
36	13026
36	1199
36	13076
36	13028
36	5168
36	13060
36	13014
36	13023
36	13024
36	12967
36	12981
36	11363
36	13054
37	181
37	15672
37	15588
37	1270
37	15610
37	5112
37	15634
37	15599
37	15616
37	15585
37	15614
37	15641
37	1527
37	15658
37	15650
37	15630
37	15591
37	15659
37	988
38	15983
38	16008
38	134
38	16035
38	759
38	12452
38	988
38	591
38	7367
38	4940
38	16031
39	18311
39	13315
39	576
39	2185
39	5112
39	5362
39	2182
39	18708
39	18732
39	18819
39	18668
39	2139
39	17808
39	672
39	1399
39	368
39	1224
39	18675
39	15970
39	18743
39	18770
39	18690
39	18722
39	426
39	18683
39	17736
39	18717
39	705
39	18798
39	1952
39	693
39	583
39	18678
39	18271
39	18800
39	833
39	4904
39	78
39	18244
39	18754
39	13322
39	622
39	636
39	2424
39	17876
39	17633
39	18677
39	448
39	651
39	18734
39	6678
39	17768
39	18797
39	18725
39	18824
41	315
41	5163
41	12681
41	20734
41	96
41	20730
41	1242
41	20741
41	326
41	20727
41	279
41	20731
41	20735
41	5166
41	5157
41	20728
42	5353
42	7464
42	16164
42	746
42	20692
42	18960
42	16575
42	7774
42	20920
42	11864
42	1961
42	20908
42	20937
42	1324
44	5325
44	5334
44	326
44	5333
45	6192
45	6159
45	22
45	6160
45	6182
45	6188
45	15
45	6172
46	7546
46	7547
46	7560
47	7588
47	7597
47	7608
47	7603
47	7621
48	7675
48	7697
48	7685
48	7709
48	7678
48	7663
48	7681
48	7636
48	7699
48	15
48	7661
48	7754
48	7720
48	7718
49	11621
49	11616
54	5106
54	12628
54	12664
54	1160
54	758
54	12611
54	1616
54	1299
54	12688
54	12653
54	12675
54	12700
54	136
54	2302
55	6698
55	12790
55	8733
55	12786
56	4541
56	1262
56	7367
56	12835
56	12844
56	10971
56	12864
62	17526
62	17504
62	17512
62	17501
62	9044
62	17499
62	17491
63	9
63	20530
66	12926
66	12928
66	12899
66	12876
66	12903
66	12904
66	10
66	6166
66	12786
68	382
68	18357
68	18410
68	18424
68	18340
68	18467
68	18365
68	18388
68	18394
68	18476
68	18406
68	18367
68	18452
68	18404
68	18370
68	16817
68	18402
69	17291
69	11
69	17296
70	11561
70	11552
70	11567
70	11566
73	14
73	1546
73	11380
73	333
73	1438
73	15958
73	1551
73	7447
73	4216
73	15919
73	15903
73	15943
73	15922
73	1036
73	6165
73	15914
73	759
73	430
73	15927
73	11223
74	6775
74	6712
74	6702
74	6717
74	6742
74	6722
74	6777
74	6716
74	6738
74	6161
75	6161
75	6165
77	6160
77	8872
77	20017
77	20029
77	13892
78	21259
78	21260
78	11915
78	8045
80	16429
80	16313
80	16415
80	16442
80	16331
80	16355
80	16459
80	16398
80	16424
80	16287
80	36
80	16381
80	16351
80	16435
80	16299
80	14007
80	16423
80	16449
80	16475
80	16273
80	16360
80	8431
80	16485
80	5555
80	5857
80	16288
80	16509
80	8480
80	16472
82	2482
82	834
82	5157
82	5160
82	1247
85	31
85	43
85	30
87	822
87	828
87	820
87	819
88	942
88	970
88	941
88	950
88	954
89	1086
89	1078
89	1064
90	279
90	22
90	277
90	1227
90	1245
90	1237
90	108
90	1296
90	1303
90	1260
90	1287
90	1236
90	1267
90	1211
91	22
91	4960
92	5302
92	819
93	6242
93	6256
93	6284
93	6235
93	822
93	6245
93	5304
93	22
93	806
93	6211
93	6253
93	6274
94	6362
94	6353
94	6447
94	6505
94	6364
94	6487
94	6526
94	6420
94	669
94	6316
94	6315
94	6517
94	823
94	6480
94	6387
94	6442
94	6372
94	6215
94	6373
94	6396
94	6229
94	6494
94	6445
94	6427
94	6340
94	6495
95	6575
95	6545
95	23
95	6547
95	6544
95	6571
95	6598
95	6541
98	8689
98	8589
98	8635
98	8707
98	8637
98	8697
98	8651
98	8680
98	8679
98	4965
98	8686
98	8578
98	819
98	8591
98	8702
98	6218
102	11588
102	11587
102	11596
103	823
103	12111
104	8055
104	12278
104	7767
104	2698
107	11437
107	17584
107	6329
107	6174
107	17550
107	822
108	17716
108	17704
108	10827
108	9512
108	22
108	17710
115	313
115	265
115	273
115	224
115	230
115	229
115	296
115	304
115	235
115	295
115	269
115	217
117	5521
117	5533
120	13519
120	2548
120	13546
120	13534
120	13542
121	13587
121	224
121	13634
121	13611
121	13573
121	13641
121	13636
121	13559
121	13588
121	13621
122	20433
122	13582
122	20426
126	21469
126	21441
126	21451
126	21366
126	7975
126	21388
126	21339
126	21413
126	21279
126	21305
126	16717
126	21389
126	17198
126	21396
126	21295
126	21354
126	21490
126	21456
126	21437
126	8047
126	16954
126	21425
126	21314
126	21273
126	21484
126	21482
126	21493
126	12763
126	21297
127	23048
127	23047
127	23020
127	23044
128	23440
128	23389
128	23413
128	5193
128	23396
128	23409
128	23417
128	20428
128	23405
128	212
128	23441
129	13988
129	13987
129	5185
130	22680
130	22702
130	27
131	2502
131	210
131	2511
132	145
132	4759
132	219
135	9327
135	9318
135	9333
135	9405
135	9322
135	9410
135	9328
135	9381
135	9417
135	9394
135	9326
135	9311
135	9342
136	10586
136	10907
136	10814
136	10522
136	10495
136	3768
136	10838
136	3783
136	10379
136	10665
136	6645
136	3364
136	10827
136	5417
136	10524
136	10854
136	10630
136	9560
136	10816
136	10530
136	10651
136	10520
136	10490
136	10760
136	10483
136	3409
136	10548
136	10727
136	9862
136	10880
136	4051
136	10521
136	10629
136	10878
136	10940
136	10509
136	10808
136	10579
136	10510
136	3625
136	10704
136	10815
136	3007
136	10951
136	10540
136	10608
136	9520
136	10590
136	10936
136	10909
136	10920
136	10948
136	10776
136	10752
136	10466
136	10745
136	10024
136	10476
136	9633
136	10755
136	9566
136	10553
136	10641
136	10756
136	10518
136	10913
136	3286
136	10899
136	3405
136	10811
136	3074
136	4123
136	10896
138	13944
138	11531
138	13923
138	13924
138	995
138	4582
139	14622
139	5233
139	14641
139	36
139	14625
139	35
141	15807
141	15776
141	15812
141	15797
141	15792
141	15762
141	15773
141	15815
149	1809
149	1741
149	1788
149	1736
149	1785
149	1783
149	1806
149	1810
149	1771
150	1938
150	1933
150	1945
150	1946
150	1926
155	8522
155	8467
155	8425
155	8442
155	8528
155	8507
155	8448
155	8500
155	8470
155	8456
155	8534
155	8519
158	9022
158	9062
158	9011
158	9037
158	9174
158	9149
158	9228
158	9096
158	9229
158	9210
158	9163
158	9225
158	9218
158	9164
158	9137
158	9048
158	9045
158	9215
158	9201
158	9007
158	9187
158	36
158	9033
158	9027
159	9440
159	148
160	11077
160	11089
160	11107
160	11124
160	11119
160	11086
160	11120
160	11109
160	11097
161	13906
161	13903
161	13919
162	15720
162	15655
162	12142
162	15837
162	115
162	15846
162	13948
162	11833
162	15833
162	12263
162	15834
163	16655
163	16622
163	16654
163	16634
163	16651
163	16626
163	16649
164	16848
164	16843
164	16859
164	16838
168	20189
168	19620
168	20198
168	20194
168	5180
168	20102
168	20152
168	20129
168	20107
168	20138
168	20187
170	20816
170	20827
170	36
170	20901
170	20799
170	818
170	15573
170	20814
170	20832
170	20784
170	20815
170	20775
170	20820
170	20877
172	391
172	389
175	3025
175	2982
175	4024
175	3658
175	3122
175	3906
175	4043
175	2761
175	3459
175	2908
175	3071
175	3052
175	3879
175	3409
175	3378
175	2888
175	3692
175	3937
175	3803
175	4055
175	3260
175	3185
175	2785
175	3747
175	4059
175	4108
175	3541
175	3933
175	3853
175	3146
175	3965
175	3198
175	2852
175	4017
175	3043
175	3728
175	3795
175	2875
175	2901
175	3634
175	3233
175	3698
175	3988
175	3232
175	3599
175	3958
175	2913
175	3315
175	3543
175	4141
175	3918
175	3751
175	3903
175	2817
175	3680
175	3694
175	3097
175	3538
175	2897
175	3051
175	3443
175	3054
175	3381
175	3683
175	3101
175	3461
175	4040
175	3383
175	3954
175	3392
175	3055
175	3480
175	3188
175	3066
175	3989
175	4138
175	3716
175	3113
175	3788
175	3175
175	3836
175	3478
175	2889
175	3319
175	2892
175	3743
175	3106
175	3775
175	385
175	3337
175	3205
175	4154
175	2994
175	3768
175	4063
175	3274
175	3049
175	3560
175	2946
175	4126
175	3102
175	2891
175	3121
175	4115
175	3283
175	4150
175	3548
175	2877
175	3240
175	3844
175	2810
175	3150
175	3085
175	3027
175	3655
175	3790
175	3536
175	3629
175	3435
175	4008
175	4084
175	3647
175	3281
175	4161
175	3020
175	4082
175	4010
175	3312
175	4125
175	3476
175	4046
175	4069
175	3156
175	3913
175	3275
175	4028
175	4094
175	2997
175	3582
175	3902
175	3119
176	5421
176	5459
176	5429
176	5422
176	5414
176	5402
176	5448
177	9586
177	9585
177	9596
177	9485
177	9580
178	9865
178	2937
178	9662
178	9805
178	9835
178	9891
178	9873
178	9736
178	9616
178	9888
178	9853
178	9785
178	9880
178	9830
178	9922
178	9725
178	9719
178	9838
178	9633
178	9786
178	3198
178	9649
178	9862
178	9825
178	9779
178	3790
178	9671
178	9909
178	9709
178	9639
178	3963
178	9635
178	9804
178	9863
178	9927
179	10335
179	10069
179	10224
179	9995
179	10302
179	10243
179	10250
179	9980
179	10381
179	10378
179	10091
179	10227
179	10184
179	9993
179	9994
179	9986
179	10001
179	10304
179	10082
179	10355
179	10217
179	10191
179	9983
179	10371
179	10105
179	10279
179	10202
179	10071
179	10181
179	10228
179	10266
179	10095
179	10111
179	10352
179	9975
179	10233
179	10305
179	10057
179	10097
179	10238
179	10017
179	10239
179	10118
179	10206
179	10284
180	3767
180	14285
180	14384
180	14389
180	14225
180	14216
180	14234
180	2892
180	14362
180	14349
180	9499
180	14310
180	14348
180	14250
180	14257
180	10897
180	14376
180	14320
180	3889
180	14215
180	14264
180	10454
180	14222
180	14383
180	14179
180	9815
180	9880
180	3211
180	10673
180	14259
180	14358
180	3788
180	14311
180	9962
184	45
184	9943
185	10437
185	10447
185	2892
185	2807
185	2922
186	9501
186	9500
186	9515
186	9509
187	14092
187	14090
187	14097
187	3564
187	14085
188	10832
188	10289
191	14099
191	17242
191	3577
191	17243
191	3565
191	17244
196	697
196	481
196	522
196	661
196	530
196	631
196	535
196	694
196	691
196	651
196	510
196	627
196	377
196	134
196	680
196	616
196	576
196	584
196	555
196	500
196	581
196	578
196	464
196	456
196	432
196	565
196	439
196	468
197	652
197	731
197	732
197	717
197	512
200	1114
200	1095
200	1108
202	1416
202	1399
202	1413
202	1415
202	1410
204	2202
204	2182
204	789
204	2207
204	2203
204	468
204	2198
204	2133
204	2151
204	721
204	508
204	438
204	519
204	2175
204	2118
204	691
204	2204
205	468
205	2310
205	1510
205	2319
205	2311
205	811
205	120
206	444
206	655
206	1552
206	2441
206	1238
206	2437
206	2440
206	445
206	742
206	690
207	4204
207	4225
207	4243
207	4218
207	4257
207	184
207	4195
207	4178
207	4208
207	4205
207	4217
207	4223
207	4264
207	79
207	4230
207	4173
208	4917
208	4908
210	1555
210	5275
210	1326
210	5264
210	5287
211	5386
211	5381
211	5373
211	5375
212	6101
212	6125
212	6033
212	820
212	6135
212	2443
212	5993
212	6112
212	6027
212	6075
212	1301
212	6021
212	6014
212	6151
212	1683
212	6103
212	6099
212	6051
212	6042
212	6129
213	2004
213	6795
213	6788
213	6798
213	2029
213	6807
214	8570
214	1278
214	8564
215	1102
215	4632
215	5912
215	1226
215	1249
215	1228
215	1843
215	8935
215	8914
216	50
216	444
217	11666
217	6624
217	1542
217	11655
217	11654
217	11643
217	11661
217	11652
220	12136
220	1130
220	12131
221	435
221	2337
221	12444
221	12437
222	12506
222	12507
222	12514
222	12521
223	55
223	12579
223	12588
223	12493
223	6814
224	12601
224	12600
224	12594
224	12603
225	14037
225	14045
225	14034
225	14036
225	14063
225	1242
226	14408
226	1276
226	55
227	4394
227	4308
227	14521
227	13547
227	14541
227	11246
227	14552
227	14527
227	828
227	4428
227	183
227	4757
229	721
229	12443
229	16556
229	16539
229	16533
229	12620
229	16552
230	17771
230	1680
230	17760
230	17744
230	508
230	781
230	17767
230	17754
230	17795
230	17764
230	17775
230	8833
230	17762
233	18522
233	493
233	462
233	522
233	2180
233	465
234	4794
234	490
234	18046
234	18736
234	17816
234	18774
235	2023
235	1692
235	4463
235	18977
235	17724
235	786
235	18810
235	17800
235	691
235	698
235	19048
235	17870
235	19122
235	17975
235	2415
235	19100
235	619
235	1519
235	5393
235	18991
235	11140
235	18240
235	18913
235	657
235	659
235	681
235	17778
235	18959
235	19018
235	18084
235	5169
235	19013
235	18704
235	17793
235	18159
235	19019
235	667
235	359
235	18712
235	18809
235	497
235	18907
235	18930
235	532
235	17838
235	796
235	18993
235	18150
235	18065
235	18314
235	467
235	15554
235	18979
235	18939
235	711
235	18081
235	764
235	15699
235	793
235	18910
235	15970
235	19002
235	18903
235	5399
235	2331
235	17887
235	4553
235	18716
235	19033
235	18918
235	19096
235	18057
235	18700
235	17926
235	518
235	356
235	4637
235	17633
235	490
235	17745
235	19041
235	18936
236	19279
236	134
236	19265
236	781
236	17899
237	16016
237	21512
237	21526
237	1004
237	11664
237	21520
237	16163
237	13835
237	21514
237	15922
241	24169
241	24162
241	5260
241	18032
241	24216
241	24204
241	24196
241	24176
241	24203
241	24210
245	171
245	189
245	193
248	1682
248	331
249	1839
249	1847
249	1853
249	159
249	1842
250	1129
250	721
251	4678
251	4510
251	4666
251	1019
251	4240
251	4228
251	426
251	4298
251	4536
251	78
251	4640
251	4230
251	4364
251	4478
251	4311
251	4379
251	4607
251	182
251	4537
251	4533
251	4652
251	4271
251	4475
251	4460
251	4340
251	336
251	4203
251	79
251	4505
251	4314
251	4507
251	1305
251	4296
251	359
251	4667
251	4426
251	4490
251	4645
251	4529
251	4481
251	4463
251	4410
251	2323
251	333
251	4610
251	4378
251	2587
251	245
251	4354
251	4419
251	4546
251	4209
251	4651
251	116
251	4520
251	4484
251	4649
251	4567
251	4518
258	1391
258	6614
258	741
259	6678
259	6659
259	179
259	2425
259	6649
263	6833
263	7783
263	7774
264	7833
264	7839
268	8762
268	8772
268	826
268	2143
269	55
269	1036
269	10984
272	11394
272	11377
272	11380
272	11392
272	11343
272	312
272	11357
272	11359
272	11307
272	328
272	1157
272	11397
272	11341
272	1299
272	11412
272	11327
272	1094
272	11305
272	11292
272	4596
272	299
272	11318
272	11400
272	11274
272	11419
272	11286
274	11529
274	4376
274	11516
274	11320
274	485
274	1290
274	326
274	1527
274	1262
274	809
274	11286
274	11503
274	11487
274	11483
274	1304
274	11536
274	1224
274	11540
274	11518
275	11732
275	11731
277	1223
277	6105
277	11808
278	12080
278	351
278	12072
280	4428
280	12708
280	12704
282	13130
282	394
283	108
283	832
284	12292
284	4654
285	79
285	14005
285	14008
287	923
287	15236
287	15247
290	15719
290	15906
290	333
290	179
290	1293
291	16148
291	1453
292	1458
292	5906
292	19866
292	19845
292	19856
292	929
292	12279
293	19973
293	16184
293	19998
293	19978
293	420
293	19969
293	18928
294	20037
294	11678
294	20033
294	988
302	21892
302	7999
302	21930
302	55
302	21891
302	21843
302	21884
302	21890
302	21832
302	21853
302	21919
302	21878
302	21852
302	21332
302	21957
302	21925
302	21876
302	21372
302	21841
302	2736
303	724
303	22749
303	17646
303	12279
303	22750
303	22748
306	12946
306	64
309	105
309	123
309	118
309	90
309	106
309	83
309	119
311	13556
311	4447
315	4563
315	1847
315	11134
315	11149
315	163
316	4217
316	15566
316	15553
316	15527
316	15518
316	15548
316	15544
316	4623
316	435
318	16227
318	16228
318	16232
318	16226
318	16223
318	831
318	16217
319	20701
319	12335
319	2118
319	7467
319	15993
319	1278
319	12710
319	20695
319	16575
319	1327
319	20680
319	20698
320	5286
320	5986
320	4904
320	15696
321	5159
321	5157
321	6543
322	331
322	1247
322	264
322	1249
323	16905
323	1260
323	183
323	2041
324	1317
324	1049
324	1310
325	12144
325	1011
325	1392
327	6911
327	1846
327	7071
327	7105
327	6950
327	7042
327	6903
327	6956
327	6915
327	7052
327	6954
327	7011
327	6996
327	6985
327	6905
327	7089
327	7019
327	6960
327	6976
327	7038
327	7015
327	7124
327	1527
327	7046
327	7095
327	6958
327	7056
328	182
328	19207
328	8931
330	2445
330	4925
330	714
331	1146
331	1049
331	5108
331	5100
332	7238
332	7248
332	7232
332	7263
332	7245
332	7237
332	7233
332	7264
333	7303
333	7261
336	488
336	713
336	591
336	1697
336	12537
336	766
337	15642
337	16097
337	16095
337	4736
337	676
337	12332
339	16883
339	746
339	1049
340	17828
340	17823
341	2425
341	22286
343	182
343	115
343	8840
343	12554
343	1694
343	13837
344	320
344	347
344	349
344	345
344	367
344	365
347	7486
347	7465
347	7467
347	7463
347	7458
347	7457
349	1161
349	8883
349	16574
350	5924
350	5921
350	5899
350	5904
350	5927
350	5919
350	5362
352	12346
352	12433
352	4635
353	2220
353	2244
353	2227
353	2277
353	2223
353	2229
353	2231
353	2253
354	4773
354	435
354	2299
354	4788
361	7888
361	7890
361	7879
361	7859
362	12814
362	12803
362	12809
362	12826
363	136
363	13682
363	13679
364	13700
364	13708
364	13770
364	13804
364	13701
364	13739
364	13785
364	13791
364	13779
364	13790
364	13776
364	13724
366	18624
366	18592
366	18652
366	18620
366	18634
366	18629
366	18609
366	18591
366	18627
366	18612
366	18588
366	18586
367	19563
367	19627
367	19607
367	19612
367	19545
367	19565
367	19613
367	19594
367	19525
367	19589
367	19622
367	19541
369	438
369	356
369	11167
370	11835
370	11845
370	2104
382	6842
382	11578
388	24258
388	24252
392	1991
392	2033
392	1970
392	2032
392	2016
392	1546
392	1994
392	1974
392	1998
392	1050
394	438
394	4896
394	13318
394	13321
395	15471
395	15474
401	8857
401	8825
401	8845
401	8859
401	7223
403	11605
403	6896
404	1177
404	12543
404	4200
404	1570
404	12560
404	833
405	13228
405	270
405	13188
405	275
405	13248
405	13297
405	13208
405	13304
405	13221
405	13259
405	438
405	13239
405	13202
405	13264
408	20224
408	15655
410	21178
410	21177
411	17642
411	6896
411	17855
411	1239
411	17723
411	17879
411	16093
411	8728
411	616
412	11385
412	4427
412	12640
413	19943
413	4628
413	19886
413	19904
413	19920
413	17636
413	15977
413	19949
413	19906
413	1386
413	19879
413	19941
413	4210
413	19887
414	21637
414	21682
414	21649
414	21664
414	21703
414	21635
414	21660
414	5027
414	21643
414	21632
414	21638
415	23108
415	12216
415	23116
417	15706
417	15724
417	15721
417	15726
417	15704
417	15752
417	8909
417	15742
417	8189
417	15748
419	7355
419	7347
419	7339
419	1230
419	7337
419	7331
421	8716
421	2070
423	17396
423	12557
423	17428
423	17400
423	17397
423	17443
423	17052
423	17391
423	17439
425	4822
425	4886
425	4888
425	4896
425	4806
425	4859
425	828
425	4889
425	4880
425	4836
425	4807
425	4802
429	819
429	1242
430	1470
430	274
431	21221
431	357
431	15643
432	4496
432	23555
432	368
433	22363
433	22358
437	8082
437	7915
437	8077
439	14499
439	375
440	16786
440	21793
440	21776
440	21785
440	21786
440	21799
440	12855
441	23293
441	23309
441	23273
441	21999
441	23300
441	23272
441	15396
441	23008
443	23855
443	23789
443	23923
443	23799
443	23842
443	23811
443	16973
443	17002
443	23805
443	22618
443	7930
443	23886
443	17037
443	22733
443	20486
443	22985
443	23278
443	23860
443	23843
443	20324
443	23936
443	23094
443	14163
443	23851
443	23846
443	23887
443	23277
443	23807
443	23826
443	22992
443	22824
443	23889
443	23210
443	23853
443	22093
443	22153
443	16972
443	22173
443	23780
443	23775
445	12756
445	12749
445	12740
445	12737
448	4201
448	21089
448	21034
448	21080
448	21085
448	21091
448	21097
448	4807
448	21043
448	4870
453	19178
453	19149
453	317
453	19165
453	19188
453	19190
453	19131
453	19179
456	6828
456	12483
456	12490
456	12481
456	2353
457	2100
457	2078
457	2081
457	1194
457	721
458	2018
458	8982
466	6874
466	6862
466	6879
469	6183
469	17079
469	1983
469	12760
469	17085
470	750
470	2294
470	652
473	17839
473	443
473	17831
473	13321
473	1693
476	566
476	17726
477	20360
477	20390
477	14611
477	4463
477	20371
477	14558
477	20400
477	12364
477	963
483	1018
483	1031
483	1010
483	1033
483	1026
483	993
484	5491
484	1961
488	9457
488	9455
488	9488
488	9486
488	9452
489	22704
489	22709
489	385
491	9542
491	9550
491	9540
491	9567
494	13871
494	721
495	414
495	399
499	21018
499	21010
499	21006
499	20968
499	21008
499	20984
499	20986
505	22381
505	22369
506	2470
506	1692
506	2478
506	2475
507	14195
507	435
508	477
508	18042
508	508
508	17926
508	566
508	18007
508	18067
508	17781
508	18083
508	18059
508	18002
508	17984
508	17943
508	17908
508	18051
508	18098
508	17990
508	496
508	18037
508	18076
508	17957
508	18066
508	18121
508	18047
508	17978
508	18089
508	18111
508	17959
508	18046
508	18078
508	18019
509	705
509	21023
511	1671
511	1667
512	807
512	816
513	767
513	1702
517	12670
517	678
518	605
518	1693
518	1703
518	1701
518	1720
519	21267
519	18669
521	2614
521	2604
521	2654
521	2679
521	2617
521	2687
521	2692
521	2723
521	2598
521	2615
521	2594
521	2596
521	2707
521	2691
527	12403
527	12390
527	2677
528	20072
528	5983
530	1338
530	1346
532	16188
532	721
532	8772
532	16197
534	4658
534	8173
534	8163
534	1473
534	1130
536	15922
536	16172
536	1820
537	20048
537	5267
546	14989
546	14948
546	14958
546	14976
546	14942
546	14932
546	14951
546	14975
546	14997
546	14999
553	20336
553	20257
553	20295
553	20293
553	20282
553	20321
553	20277
553	20337
553	923
553	20333
553	20302
553	20314
553	20317
554	20501
554	20444
554	20439
554	7975
554	11861
554	20461
554	20440
554	20500
558	13473
558	13410
558	13444
558	13399
558	13425
558	13367
558	13465
558	13479
558	13418
558	13483
558	13429
558	5931
558	13441
558	13476
558	13361
558	13380
563	22302
563	22325
563	22345
563	22343
563	22326
563	21567
563	7905
563	22315
569	820
569	22292
571	14117
571	2390
571	14106
571	14144
571	14115
571	12821
573	11698
573	11711
573	11715
573	1392
575	16689
575	16752
575	16661
575	16740
575	16721
575	16665
575	8049
575	8083
575	16663
575	15078
575	16684
575	16669
575	16678
575	16748
576	17076
576	17539
583	846
583	5499
586	15165
586	15155
586	15218
586	15174
586	15147
586	15194
586	15190
586	15201
586	4933
586	15206
586	15175
589	880
589	851
589	868
590	5020
590	5051
590	5042
590	4984
590	5046
590	5070
590	5037
590	5073
590	5022
590	5036
590	5064
604	2533
604	12196
604	12214
604	12182
604	12216
604	12186
604	12178
607	23127
607	23136
608	915
608	23154
608	23190
608	23193
608	23157
608	23188
612	14447
612	14449
612	14455
612	14461
612	14459
612	14467
613	15030
613	15090
613	15050
613	5001
613	15079
613	15067
613	15117
613	15072
613	15108
613	15052
613	15118
613	15086
613	15065
614	16059
614	16058
614	16063
614	14948
614	16069
615	16119
615	16103
615	16120
615	16104
615	16109
617	16794
617	2731
618	16972
618	15394
618	16991
618	17032
618	5048
618	17005
618	7975
618	17049
618	17057
618	5027
618	17011
618	5250
618	17024
619	21989
619	22020
619	17023
619	22070
619	923
619	22012
619	22029
619	20535
619	22059
619	21624
619	14970
619	22094
619	7919
619	22088
620	22174
620	21620
620	22131
620	22210
620	16926
620	22108
620	22019
620	12941
620	21546
620	22028
620	22162
620	22170
620	22142
620	21553
620	22189
620	22206
621	22600
621	22535
621	22582
621	22565
621	22402
621	22593
621	22560
621	22588
621	22558
621	923
622	14694
622	8804
622	13673
623	23008
623	22955
623	22867
623	22869
623	23010
623	22878
623	22967
623	22852
623	22858
623	22853
623	22918
623	22844
623	22330
623	22870
623	22924
623	1601
623	22968
623	21604
623	22422
623	22962
623	22905
623	8813
623	23018
623	22981
623	22871
623	21620
623	22952
624	23062
624	16732
624	21645
624	1630
624	21654
624	23066
624	23072
624	23052
625	24111
625	24095
625	24073
625	24029
625	21324
625	24014
625	8044
625	8105
625	23973
625	23971
625	24089
625	24025
625	24086
625	21325
625	22437
625	24054
625	24002
625	22860
625	24121
625	24050
625	23979
625	17052
625	23634
625	24080
625	23986
626	16821
626	16808
626	8007
626	16812
630	7975
630	936
630	23455
631	11204
631	11201
631	11206
639	1544
639	1541
640	11647
640	13842
644	8792
644	8818
644	8819
644	8816
646	15398
646	15393
646	15396
646	15418
646	15409
646	8043
646	15389
647	16787
647	17356
647	17200
648	13996
648	21593
648	21610
648	21597
648	21609
648	21608
648	21606
658	5943
658	1185
658	8132
658	8145
658	8147
672	12265
672	12254
673	5646
673	5743
673	5829
673	5680
673	5675
673	5616
673	5799
673	5613
673	5820
673	5769
673	5583
673	5669
673	5641
673	5708
673	5693
673	5802
673	5704
673	5698
673	5806
673	5749
673	5741
673	5700
673	5576
673	5730
673	5607
673	5604
673	5748
674	5883
674	5882
674	5846
674	5864
674	5869
675	14414
675	14413
677	1384
677	1366
682	1482
682	1480
683	21976
683	21966
688	7395
688	7392
688	7386
699	5963
699	5941
699	5938
704	1606
704	1611
704	1631
704	1591
704	1620
705	17177
705	16953
705	1615
705	16591
705	17346
705	17347
705	17328
705	17322
706	7964
706	7963
707	15061
707	16832
707	16933
707	12782
707	16950
708	17108
708	17118
708	17138
708	17178
708	17131
708	17148
708	16805
708	17182
708	17006
708	17121
708	17144
708	17168
708	17003
709	15417
709	22512
709	22191
709	22500
709	17114
709	22320
710	1598
710	14690
711	16074
711	15485
713	17233
713	22620
713	22647
713	22633
713	22664
713	4992
713	22622
713	22607
713	16940
713	22631
713	11983
713	22676
714	9278
714	9274
714	9280
714	9261
714	9272
714	4935
714	9262
717	1655
717	1640
725	7808
