1272	1679	8
1936	150	1
2123	3651	1
1014	254	1
2027	4129	1
697	1079	1
10	2165	1
1076	1857	2
949	2665	1
1756	4134	1
718	5413	1
562	1799	3
1780	38	2
1540	4357	3
1070	3213	2
1774	2268	1
259	1772	1
1090	1527	2
1747	4165	1
1296	241	1
679	4579	1
2320	5003	2
1602	5335	2
2139	4501	2
1280	2785	1
609	567	3
807	781	2
304	5162	7
1453	3124	1
1850	1446	1
123	2469	1
1134	4653	1
1461	614	2
1989	2169	1
2270	280	1
2138	2021	1
834	3881	1
1831	5519	1
1924	2461	1
1391	3611	1
1772	4961	2
66	1758	1
965	3970	1
982	2231	1
1975	3969	1
966	2123	1
419	681	1
2016	871	1
1446	5146	4
1384	4403	1
458	2299	11
1034	38	2
2197	4116	1
579	396	1
1789	3542	6
1525	871	2
898	2903	1
123	1772	1
1097	3089	2
1928	4380	1
1237	604	1
1398	3856	1
241	1184	1
1317	942	3
1805	3998	1
2122	1825	1
1112	3597	1
79	3952	1
76	583	1
147	94	18
1367	3139	1
245	4619	1
29	1623	1
1649	3969	1
2132	1820	1
479	65	1
612	5335	2
383	1079	1
1409	1075	1
1916	2419	1
454	2253	1
174	4139	1
1787	3937	2
481	2909	2
41	4480	1
2057	3077	5
1379	3866	2
1948	2025	1
852	5377	1
1112	3399	1
1440	541	1
995	1548	1
1474	1048	1
1346	5501	1
1413	981	1
1779	658	1
1868	3599	2
925	3336	1
1831	578	1
1919	72	2
1549	4907	1
316	179	1
620	179	1
1341	5481	2
1463	953	1
51	3620	1
364	844	6
668	3099	2
2234	1825	1
340	5584	3
1208	266	1
230	4824	53
1152	5003	3
1818	4810	1
1537	1440	1
1312	2491	5
1011	3964	2
1246	2671	1
1261	160	1
1156	5061	1
1862	1234	1
1565	2772	1
1919	1251	2
1440	4266	2
1729	363	1
1444	1214	1
871	179	4
1334	2248	1
1617	4002	3
129	872	2
668	166	1
374	557	1
885	1090	1
57	4144	1
268	1367	1
2214	5205	1
2056	808	1
1622	4002	2
2233	3769	1
1440	5245	1
1989	536	1
1713	23	2
1629	289	1
1672	3837	2
84	4674	2
1694	4957	1
160	1377	2
117	2435	1
1840	4310	1
937	1610	1
689	2187	7
135	3784	1
1443	2342	1
2023	2042	1
1820	1317	3
639	3051	1
1495	3317	1
799	4118	1
1637	266	1
64	2021	1
1280	2464	6
1654	2188	1
1398	2776	1
2221	2563	1
1921	1191	1
667	3126	2
1322	3855	1
1495	5423	1
263	1238	1
503	4160	1
505	4135	5
1678	816	1
31	337	1
1627	4438	1
68	4650	1
979	2512	1
1921	1292	1
525	4872	1
247	2381	2
1677	4396	1
1868	1883	2
1127	4783	1
128	1070	1
1286	4345	1
325	191	1
2037	5383	1
1422	5478	1
1562	23	3
898	578	1
1728	1608	1
510	3727	1
2232	420	1
761	23	1
898	4505	1
178	3170	1
920	2293	1
664	4357	49
954	2885	1
237	2685	1
1301	1818	1
1835	3074	1
63	5267	4
466	3970	1
1168	5053	1
126	608	2
1928	4339	1
1597	2506	1
1119	2614	1
812	554	1
2064	4926	1
1307	2576	1
335	1449	2
836	1315	1
162	2628	3
223	266	1
388	695	1
2259	2014	1
638	606	1
470	3586	1
1807	1280	1
55	1729	1
1542	3938	1
1802	2576	1
718	4838	2
905	5293	1
1221	4221	1
1512	4990	1
2097	1259	1
1131	2494	1
773	4505	1
1890	4456	1
2001	1377	1
1483	3345	1
1289	5428	1
1422	2969	1
1965	1876	45
2283	2217	4
1927	3423	1
2020	1392	1
267	4828	1
1814	3291	1
1466	4310	7
1351	1147	1
653	3019	1
1789	5205	1
618	2280	5
273	942	2
837	4742	1
1290	4786	1
1128	4483	1
2015	4757	1
314	2816	1
1992	4095	1
1992	295	1
1889	2250	1
784	2725	1
1041	4911	1
433	294	1
1806	5487	1
876	312	1
603	3041	2
1405	2715	1
763	179	2
780	657	3
1088	4945	2
2218	1962	1
981	2205	1
547	1064	1
920	2561	1
1781	3469	1
1679	1544	38
1334	4585	1
602	4353	1
385	5545	1
1946	2380	1
68	5347	1
1842	691	1
124	488	1
1675	1461	1
1520	3170	10
1463	3705	1
571	3041	2
1695	1207	1
188	1144	1
1806	4064	1
1742	524	1
836	2200	1
952	450	1
1438	4399	1
98	5441	1
570	2852	1
1720	4919	1
1757	4999	1
2056	3351	2
992	1002	1
2055	5347	1
590	3226	1
2164	5227	1
1030	3727	1
1985	1168	2
1347	1371	1
944	530	1
1701	5133	1
127	3877	1
1224	1320	1
1603	2537	3
42	4957	1
816	2567	1
1799	1271	1
602	2342	2
2184	264	1
414	5001	3
1476	661	1
49	3667	1
1512	3302	1
705	4698	1
2201	477	1
388	3041	1
983	3158	1
1980	4641	2
573	5276	1
2235	2737	1
1012	4038	1
1753	5259	1
1233	3508	1
1640	2967	1
655	2601	1
1848	5243	1
959	3120	1
2156	3404	1
894	1005	2
1367	3397	2
1752	2718	1
495	2827	1
64	3714	1
1202	5258	1
395	5142	2
1788	3057	1
1815	5205	1
1477	233	1
435	5554	1
1224	2299	1
2185	2034	1
701	4977	1
1651	5205	1
816	5593	1
2059	4858	4
380	5340	2
2178	2092	1
2055	3837	1
69	192	1
431	90	1
780	561	1
2003	2381	1
1762	4050	1
1139	3549	1
8	3969	1
463	5445	1
5	2534	1
1471	5519	1
1772	3629	1
789	1569	12
1847	1954	1
1393	1600	1
805	3469	2
1013	486	4
905	4162	2
1478	265	5
1088	1661	4
519	6	3
1074	4924	1
25	1883	1
2255	2375	1
504	4376	1
2139	4596	1
726	2747	2
1614	1077	9
1574	613	1
1343	4994	1
2096	4103	1
345	5235	1
240	3334	1
1427	731	1
1346	5101	6
123	3745	1
1753	4834	1
732	5301	1
2235	2540	1
1668	123	4
399	2772	1
862	4777	2
847	5335	1
2134	2937	1
1140	4812	1
1520	300	1
663	165	4
37	531	1
1112	2778	1
1534	2970	1
1026	752	1
1433	1593	2
2212	505	1
1199	1701	2
1378	1894	3
1631	4095	1
902	1809	1
1737	1286	1
1962	1048	1
2234	1661	4
1692	1068	1
739	3751	1
1219	3739	1
2282	4357	2
2269	5003	1
813	1295	1
1845	3217	1
230	1562	1
1537	2298	1
1331	3480	1
1265	1224	1
1830	3406	1
762	1883	1
60	4957	2
414	1267	1
576	4742	2
268	179	3
1656	5482	1
269	2338	2
1716	5591	2
2270	5447	1
1962	1356	2
859	3705	1
1156	389	1
1960	3332	1
1617	480	1
590	4315	1
169	597	1
768	1377	1
2189	4083	1
2235	2731	1
1929	2190	2
230	3195	2
129	2614	1
1729	4761	1
1115	579	17
1533	3974	2
540	5162	1
604	2113	1
1134	451	1
1407	1622	1
28	5004	1
1756	4082	1
384	1500	1
745	4887	1
64	5488	1
1904	2739	1
1772	2271	2
1899	2668	1
2270	2437	1
973	3883	1
632	437	1
417	38	1
311	1902	1
1879	1298	1
602	1451	1
63	5258	4
1683	1716	1
79	4089	3
1378	1979	1
1831	2929	2
1774	1416	6
