9555	16509	1
2458	15693	1
8299	17391	1
9153	13535	1
3925	10917	1
7113	6137	1
2124	7269	1
8002	16776	1
4162	23052	2
9239	2514	1
5582	3167	1
525	15012	1
2847	7687	1
6545	5859	1
3894	13061	1
3625	22775	1
6271	1969	1
6866	13838	1
1327	6222	1
1897	14227	3
9386	14574	1
9110	6103	1
4484	16637	1
5655	7876	1
6414	17527	1
1181	1025	1
4679	4520	1
3055	9809	1
3303	15424	1
7938	6440	1
5375	21480	1
3445	23813	1
3077	5140	1
8301	20706	1
3040	15387	1
246	4977	1
6568	2657	10
6013	14118	1
371	3456	1
9180	520	1
7311	335	3
2365	19337	1
4540	11628	1
8929	11793	1
755	587	2
8852	15693	1
7569	16575	1
8604	14543	5
3976	16250	1
7182	24151	1
6540	14838	1
1534	13305	2
9057	12272	1
4138	3246	1
5831	11088	4
5855	14560	1
2301	7088	1
3188	11326	7
2144	3706	1
2248	43	1
2877	2917	1
7578	21209	1
7756	12272	1
7115	845	4
3019	7946	1
6600	7709	1
4202	845	1
7412	19346	1
8991	18148	2
769	5590	2
8635	16125	1
3425	23497	1
855	12110	1
5749	8985	1
1327	1612	1
3130	4592	1
4728	22053	1
6405	9144	1
9553	22261	2
8853	3671	1
1522	20926	1
9770	19736	1
1572	12951	1
7690	7198	1
4822	7484	1
1558	9148	9
10041	3730	1
2514	9699	1
3226	7595	1
4086	3800	1
8482	933	3
1709	2075	1
7134	15693	2
8267	10573	7
8894	16870	1
4766	11831	4
637	3147	1
4404	22571	1
3991	18347	1
7590	12801	1
41	13660	1
5106	5808	1
7793	14817	1
9919	586	1
9197	8397	1
6698	725	1
5888	14784	1
1766	10981	1
5006	22143	4
7625	19191	1
8199	10117	1
6577	22354	1
1830	10989	1
4448	16738	1
4186	20091	1
6938	23907	1
2582	18267	1
6170	21730	1
8031	7259	1
6975	15019	1
2992	8689	1
5831	15316	1
6179	12362	1
10088	16685	1
5266	22961	1
2084	357	1
5888	17431	1
6103	14985	1
4218	10300	1
6631	20957	2
396	10141	1
3733	11072	2
5849	17513	1
7048	9443	1
4492	5041	1
1398	5863	1
2455	21190	2
9274	21134	1
1846	11149	4
6231	5547	1
2494	3706	2
4936	12947	1
9018	10987	1
8898	4053	1
3311	4720	4
5085	11960	2
5156	21560	2
8274	22154	2
7186	7518	1
747	38	1
5018	20012	1
9973	2692	1
2129	10284	2
5980	13876	2
1716	19864	2
4930	17737	1
7479	19507	1
7792	9223	1
7717	23365	1
7292	13294	1
5593	2135	1
10081	11081	1
2208	17610	1
8504	18830	2
5178	17811	1
9928	17849	1
7424	18830	1
2417	19797	1
8847	15693	1
6473	12776	1
9131	11281	1
5128	13218	1
636	17291	1
8318	19377	1
8252	9881	1
5525	9144	1
8353	1443	1
395	18236	5
9558	11361	1
10154	21775	1
6769	5891	1
4395	11659	1
4317	3087	1
8153	15497	1
4495	22986	3
4219	22317	1
6975	5267	4
5614	814	1
3655	11226	1
1051	22912	2
4871	17584	1
4274	19952	2
10018	12536	1
5223	5176	1
3540	7259	5
2794	4034	1
3549	11783	1
7644	18281	1
2097	18398	3
8248	13665	1
4968	23106	2
4895	4991	4
5724	13409	1
866	9123	1
9059	22121	1
8195	5119	1
8224	20207	1
7119	2081	2
6534	23123	1
4858	6493	2
20	21079	1
5519	3176	1
1223	3107	1
5773	13076	2
7217	23249	1
7616	17085	1
2979	1663	1
7117	10167	2
4377	13714	1
5204	17336	1
5826	22103	1
3165	21104	1
2067	6194	1
7686	15453	1
9698	13898	1
8199	345	1
8690	2125	1
2390	1727	1
646	3725	1
6531	10483	1
5316	549	1
1669	8380	1
2662	13283	1
7321	5096	1
3765	19868	1
4495	3880	2
8797	10669	1
41	11349	1
605	21137	1
2570	9475	1
3338	15239	1
674	15213	1
5686	22413	1
4721	23082	2
6736	10406	3
3372	8291	2
8737	11705	1
9268	15895	2
8732	13618	1
4980	6501	2
8025	17228	1
6847	7188	1
8002	24201	1
9647	14013	2
9431	17730	1
1434	8166	1
4389	13515	1
7668	6875	2
2001	4194	3
142	19769	1
7993	16697	1
8994	20355	1
3032	17975	1
8430	17611	1
7639	11695	1
8172	3370	1
1558	17293	1
8767	11638	1
9988	508	1
3923	6893	1
1352	12764	1
5806	23346	1
6107	19256	1
3077	7595	1
4163	17179	1
4430	14063	1
5796	5531	1
8029	24008	1
79	11986	1
3495	18867	1
2220	8612	6
6399	15189	1
1239	15189	1
6032	11	1
1021	10338	1
5624	3542	1
4914	22333	1
5283	13663	1
8172	19256	2
4504	17530	1
3271	12272	3
9933	15474	1
7576	23834	1
5946	16677	1
6069	18751	2
2957	10070	2
2813	18596	1
5788	23653	3
933	9223	3
9008	10218	1
4083	31	1
4281	22419	1
5159	17429	1
1303	2215	1
3336	16377	1
1054	164	1
4748	15536	3
2173	23197	1
4404	15825	1
3028	8053	1
4051	9118	2
4207	10052	1
7107	2774	1
7543	22716	1
411	10637	1
3487	12224	1
1558	21504	1
2990	14323	1
1109	18690	1
3691	20789	1
5779	22399	1
5638	16505	2
7696	18402	1
9853	13406	1
10136	5603	1
4506	19266	1
2001	12904	1
5790	10285	1
5562	23666	1
151	3797	1
3733	17294	1
3476	22986	1
1293	23944	2
3496	1293	1
127	1514	1
9600	2688	1
6946	11439	2
5351	7639	1
9296	22672	1
4869	22608	1
5303	1227	1
41	12980	1
524	11484	1
4945	9116	2
508	10973	1
3749	11196	1
4970	10048	1
8096	11006	1
1215	10005	1
5074	5190	1
9432	18688	1
843	4734	2
7224	2976	1
3679	14843	1
8837	21222	4
1558	18658	3
1591	16415	1
6531	15189	1
9927	16599	1
1186	22096	4
9557	14600	1
1200	17396	1
2805	2976	1
8044	4234	1
3598	13200	1
1293	6626	1
2476	20510	2
8522	12430	1
9002	6387	1
2892	14162	1
803	7757	1
204	3143	1
7578	6703	1
8407	1274	7
5519	1619	1
7786	18350	1
7649	15456	1
2438	13804	1
7115	5613	1
3614	21990	1
600	21929	1
1651	6493	1
4018	1155	1
8322	8923	1
9901	4350	1
1326	7709	1
4404	14680	2
746	365	1
631	12262	1
4756	1035	1
1791	20487	1
815	9110	1
4231	19937	1
268	6164	1
9579	16709	1
2453	15476	1
9205	8366	1
3942	23824	1
1716	13075	1
6995	23654	1
5997	12844	1
3180	13676	1
7263	12758	1
8151	8563	1
6868	11458	1
4575	23472	1
2299	8438	1
8003	4349	1
8242	15515	1
5519	20489	1
3519	4676	1
830	14777	1
9967	3724	4
9093	21481	1
4476	12272	1
8884	11821	1
3824	17363	1
1450	24090	1
8942	15693	2
1192	19730	1
3179	11360	2
6577	7230	1
2543	306	1
2375	437	1
901	16846	1
9576	23568	1
5159	23156	10
6470	18867	1
8330	23383	1
7369	10711	1
1327	12322	7
9079	20983	33
119	10221	1
96	2884	1
1759	7600	1
7159	9329	1
337	9843	2
2857	22801	1
4909	19898	1
20	23420	2
3485	10527	1
4208	5781	1
3752	12610	2
1814	22609	1
4165	47	1
1408	819	1
1453	2121	1
41	21777	1
3271	20396	1
3311	23215	1
3054	3570	1
5659	20448	1
10019	24013	1
7068	7982	1
5637	15998	1
3534	21186	1
2438	19581	1
855	19380	2
1241	20810	1
851	11281	1
7170	14320	1
5659	1760	2
6051	7473	2
4147	10330	1
1374	11404	1
9033	9144	1
3471	2545	1
8111	14632	1
3103	17718	3
8551	21601	1
8635	17562	1
2257	6889	1
566	15693	1
6991	10638	1
6772	21989	1
1831	23809	1
6525	18594	1
1716	4563	2
4459	23332	1
6456	16221	1
5126	7743	1
7939	342	1
772	23651	1
8061	16845	1
1151	19636	1
6695	5778	2
5386	22571	2
5835	1977	2
6153	10001	1
3235	21982	1
9296	22571	1
6306	23722	1
7510	3926	1
5352	17226	1
9772	4406	2
7143	12177	1
9093	5339	1
2864	14446	1
764	20527	1
5004	10096	1
5551	11162	1
4112	7709	1
6093	12664	1
6135	4828	1
448	6216	1
3181	1207	1
1880	17710	1
1286	7955	1
4098	21878	1
6424	17720	1
5396	7140	1
9011	257	4
2671	18512	1
2555	14476	1
9511	17991	1
2821	16982	1
3600	15635	1
2339	2796	1
5525	7555	1
7590	8888	1
3516	9937	1
1842	9951	1
3211	2574	1
9294	1729	1
4188	15134	1
6	23590	2
2902	1779	1
4783	14613	1
274	23799	1
7685	21790	1
7524	17788	6
6058	10287	2
8318	5059	1
3010	19508	1
3660	9847	1
6214	13608	1
2736	17199	1
8382	11770	3
9109	7892	1
9618	10536	1
3081	3907	4
1286	18267	1
8199	8987	1
1597	19830	1
9572	9041	1
3971	8630	2
2134	1930	1
5959	15124	1
6553	16553	2
9983	1977	1
9997	2340	1
7106	8892	1
4894	16320	1
1859	417	1
6958	15557	1
7238	13883	2
8696	6778	1
7308	19762	1
6019	3310	1
1742	1879	1
1795	3033	2
6234	14203	1
8318	2043	3
5362	18598	1
2692	11446	2
9148	5781	3
8521	2779	1
4738	13175	1
9463	12541	1
8589	14774	1
4251	3154	5
5136	15772	1
7541	2736	1
4923	12297	1
602	16163	1
5589	9542	1
3453	8552	1
6788	5593	1
9926	11764	1
5258	14181	1
6772	11861	1
5180	21886	1
8252	21267	1
6091	13627	1
9096	935	1
6766	11431	1
3777	20225	1
4514	22940	3
5996	23922	4
5519	4988	1
6958	6979	1
8889	11044	1
5808	8231	1
6540	11860	1
2256	10124	1
5857	10694	1
6703	21503	4
6427	15693	1
4691	1800	2
5571	7321	1
9557	9268	1
7489	16006	1
848	21093	1
4691	12259	1
8126	22785	1
7419	19600	1
979	4299	5
8980	18731	1
1049	11614	1
6678	1441	3
3416	9219	1
3912	15198	1
4543	5967	1
953	15507	1
5108	17504	1
2143	2544	1
1716	8169	1
9918	4024	7
10121	11260	1
8356	8658	3
6622	8360	1
5204	22114	1
9648	1360	1
8585	14082	1
4564	1870	1
9296	5741	1
7441	18127	1
6263	24017	1
5136	6365	1
268	12800	1
4729	6085	1
7474	22197	1
9930	19929	1
9431	7269	1
4788	22903	1
5158	2987	1
3369	10685	1
3655	22053	1
5011	12818	1
1450	1655	2
4047	11491	1
3826	7856	1
9997	15283	1
848	17971	1
7819	17747	1
5266	10809	1
4312	876	1
2464	19256	1
2599	18106	1
4211	7631	1
4040	11267	1
8682	13421	1
223	4330	1
8283	19839	1
8699	9422	1
3534	12469	1
4393	17642	1
5303	8907	1
426	19320	2
6170	201	1
1448	4978	1
8988	5540	1
1716	1803	1
4550	12552	1
4630	3982	1
5913	12761	1
3487	7743	1
3850	1022	1
6685	11004	1
7995	5965	1
1966	13975	1
2692	4442	1
1343	14298	1
1445	227	1
4081	5296	2
8253	6784	1
4381	4654	1
298	10993	1
543	12358	1
4430	12326	2
670	15031	6
3661	18718	3
9402	11435	8
3099	15099	1
7517	7602	1
3009	2719	1
7191	2328	1
4645	17264	1
3768	1828	1
8606	15522	1
588	7610	1
1014	15456	1
3406	22736	1
1842	8587	1
3041	17975	4
9472	13991	1
4987	5530	1
214	18830	1
2322	8516	1
2575	10537	2
9608	8804	1
6847	14063	1
2687	7913	1
2635	19247	2
2354	11111	2
5271	8831	1
2659	15780	1
6628	3378	2
4858	3074	1
9910	6835	1
1838	2678	1
5283	7473	1
3925	16526	1
7808	23113	2
835	12028	1
6026	18565	1
6640	13827	1
6522	13804	1
7995	15951	1
3504	779	1
597	1227	2
4910	7961	1
2034	22712	1
7501	6642	1
6678	15693	1
9392	21209	4
3736	15099	2
6571	18797	1
1301	679	1
4731	8923	1
5550	3759	1
8283	12670	1
6041	9881	1
6862	4038	1
2317	6127	1
7337	449	1
2208	11216	1
2513	9744	1
4762	7210	1
6170	10514	3
7325	8585	1
9159	20588	2
9188	8245	1
1082	21209	2
8381	7619	1
9782	19478	4
2077	1271	1
1445	4591	1
393	15134	1
9496	1804	1
9918	22589	2
8351	18830	1
4691	6388	1
2917	19600	1
1450	14202	1
6063	2211	1
9709	22880	2
2058	4592	1
8269	17806	1
9322	17922	1
4224	19214	1
3698	10790	1
6277	4030	1
2378	17351	1
8475	6069	1
4849	17307	1
9460	7623	1
8582	2846	1
5406	6626	1
5627	16808	2
1954	16221	1
2835	3545	2
9890	16224	1
97	16189	1
6468	18998	1
3184	14071	2
2629	2200	1
5201	5387	1
7737	15166	1
158	17603	1
3775	23815	1
8569	22980	1
1293	10449	1
4484	8007	1
8011	6786	1
6985	6434	2
6047	9748	1
6753	7720	2
8409	20859	1
177	2868	1
6946	158	1
5372	6028	1
8068	5282	1
1716	10731	2
143	10444	1
7793	18064	1
1558	675	1
2434	17776	1
3504	18729	5
3282	21711	3
5266	4512	1
4493	23325	1
782	11778	1
4796	21042	2
2398	19690	1
4591	12500	1
5055	12317	1
5290	6159	1
6148	2075	1
6674	19835	1
8984	9144	1
8858	19572	1
6319	11444	1
9407	15474	1
5104	8018	1
9752	11776	1
4411	8478	1
1591	5297	1
7951	2898	1
7454	24009	1
3463	13979	3
7813	14782	1
4322	19738	1
7669	14006	2
1770	772	2
4470	10784	1
1783	2936	1
8269	3742	1
4851	2092	3
4970	12673	1
6126	10016	1
3143	15592	1
8002	2144	1
8584	15134	1
1335	5781	2
2590	11627	1
2310	3361	1
8745	14877	1
6384	16061	1
4721	6238	1
7828	13172	1
9595	10259	2
1391	19904	1
6179	23399	1
8804	6984	1
6141	12147	1
9830	21253	1
2143	15065	2
2012	3564	1
3747	16920	1
6577	15361	4
6622	5965	1
2955	12492	1
1419	22606	1
8320	4473	1
782	9634	1
3737	14729	1
3385	15693	1
995	8107	1
9472	17878	1
1319	22571	1
334	17960	1
3402	12089	1
9296	12916	1
495	18347	1
1892	15388	7
1413	17811	1
4018	23715	1
5204	785	1
5230	13083	2
111	21696	1
3810	15485	1
8582	18591	1
5888	12586	1
6894	14733	3
8364	4004	3
5048	2996	1
5327	15486	1
3731	1916	1
1912	5485	1
5220	10449	1
4647	22859	1
4155	8046	4
10004	15022	1
1669	10150	1
3057	12124	1
5790	19839	1
3597	4003	1
1260	15262	1
8612	8125	2
3176	16524	3
4400	8654	1
8195	11442	1
9852	9512	1
8546	14441	1
5442	21319	1
8096	16409	1
1998	2918	1
7558	2264	1
8078	15693	1
6405	14694	2
6769	20085	2
3329	19835	1
4215	14789	1
7199	227	1
3457	22512	1
2949	16981	1
595	23452	1
9096	12112	1
2727	6670	1
1704	4904	1
8696	11921	6
5530	19565	1
5265	15380	1
2129	5013	1
7474	19500	2
5473	4390	1
600	23286	1
5470	1978	1
8917	23799	1
7079	15341	1
4641	22112	1
600	21628	1
8382	6886	1
1842	20079	1
8146	16849	1
2793	264	1
4512	8382	1
4090	11462	1
2283	10621	1
8518	7125	1
168	11660	1
3262	17714	1
9807	5781	1
5159	11670	1
4047	938	1
3844	12436	2
8982	3977	1
8002	14088	1
4378	1657	1
8986	16274	2
4381	3372	1
2088	20825	1
721	8700	1
3739	23891	1
9119	21446	1
398	10031	1
4822	14082	1
1282	7771	1
1806	18179	1
5900	8043	1
5964	23639	1
4756	11670	1
5964	17737	2
6741	22603	1
2197	22767	1
7097	11431	1
5302	14381	1
3555	483	1
3797	8689	1
4072	6279	1
1363	12263	1
8362	4262	2
1456	10158	1
1130	19369	1
204	6298	1
9231	5247	1
645	6642	1
5738	3634	1
10055	14063	1
7690	5389	1
7360	17838	1
6023	19408	1
1301	7643	1
9918	23102	1
7939	1527	1
8497	7118	1
2794	16824	1
3084	6499	1
5979	15287	1
6709	353	1
4418	10607	1
4445	13451	1
7325	20068	1
6196	10361	1
6958	9822	1
3165	10991	2
4830	6550	1
4367	11218	1
6200	19009	1
8643	12272	1
494	18625	1
1129	4910	1
2285	13411	2
7025	18945	1
3787	14436	1
3022	18841	1
5718	11066	1
4882	17733	1
111	21926	2
1412	10602	2
4722	7603	1
8789	593	1
8136	14763	1
9535	3833	1
3077	7746	1
3807	3587	1
46	11993	1
5998	17598	1
766	9322	1
9100	17227	1
6577	1731	1
782	2893	1
2464	19810	1
4710	15535	1
855	10561	1
3152	20655	1
3230	23066	1
8994	10273	1
6765	3873	1
5400	20899	1
8894	17040	1
10054	6922	1
6071	16110	4
9654	15160	1
3560	16675	1
4788	2808	2
3262	23409	1
1382	15034	1
80	18024	2
5121	19839	1
8384	2273	1
9689	10136	2
1085	1761	15
10022	9274	1
3576	13031	1
4469	2347	1
6141	9383	1
7812	133	1
4495	16064	1
3679	15033	1
4653	5781	1
6007	20462	1
9008	2446	2
901	1075	2
550	258	1
7788	12994	4
5220	9472	3
5519	20803	1
2646	8928	1
2173	8222	1
7622	5371	1
2425	9094	1
5886	12159	2
6362	18313	1
7713	1004	1
1737	6544	1
1450	21905	1
5539	5255	1
2919	4781	1
78	15161	2
4815	4940	1
6520	12210	1
8481	3870	1
1630	21893	1
6453	21811	1
3498	11232	1
7173	5297	1
41	18308	1
3160	11052	1
6052	13725	1
5147	16724	1
4209	17002	1
494	24006	2
2431	19290	2
1022	22608	3
2602	17720	1
6368	15693	1
6266	3767	2
9178	22613	1
6092	15435	3
4947	21433	1
7540	15005	3
6437	19333	1
5595	23224	1
5159	10394	4
4949	3110	1
2988	10997	1
1842	11941	12
1112	1708	2
7867	6676	1
6433	22179	1
3159	8836	1
654	3386	1
1280	20381	2
8946	15134	1
5864	7607	1
110	7259	1
3715	982	2
8737	3636	1
7509	4332	1
3362	22849	3
2909	9350	4
1591	5781	2
2320	24062	1
4797	10171	1
8070	12625	10
8865	16999	1
6525	11441	1
4730	10064	1
6090	2976	1
6393	17233	1
4762	3229	1
3233	15693	4
5485	7787	2
8552	18154	3
6540	14357	1
4592	10552	1
2613	4234	1
6298	21726	1
5469	5246	3
6135	4053	1
9417	6796	2
3733	13539	1
3407	18356	1
833	23266	1
5973	6959	1
3847	13287	1
3733	18659	1
581	11153	1
4531	21209	1
7685	20975	1
8153	4844	1
10058	21369	1
4812	1814	1
4715	15693	1
1439	18397	1
6305	22966	1
9417	8567	1
1842	3737	1
3613	14027	1
2495	6450	1
574	18686	1
696	10199	1
6160	6921	3
4540	7607	1
963	15557	1
7808	14612	1
5256	16509	1
5985	14078	1
8269	10342	1
9777	809	1
6531	21751	1
2659	10095	1
8269	6426	1
8192	2526	1
7009	1969	1
8473	9752	1
8978	7347	2
5668	66	1
8061	10209	1
797	8877	1
1572	17466	3
2866	16046	2
5266	8082	1
1277	12355	1
3023	8320	4
2384	1760	1
3166	15087	1
1570	2273	1
6577	3469	1
2299	12608	1
8523	15788	2
9201	6544	1
2061	11857	1
2211	22863	1
3780	15504	1
3791	4544	1
4805	14742	1
5628	9830	1
1329	16331	2
8072	10030	1
5004	15910	1
4858	1874	1
6577	4789	1
3450	17351	2
6192	15162	1
4343	15065	1
9280	7878	1
647	3582	1
1535	14125	1
2446	18765	1
7054	12837	1
4053	19663	2
8081	21283	1
7089	13276	1
4259	14505	1
3861	13210	1
6551	736	1
4466	17629	1
4430	2976	2
4378	3211	1
5724	7459	1
6976	18240	2
9899	1524	1
68	19232	1
5205	14613	2
3425	8540	12
6828	3778	1
7756	1494	1
2812	19781	1
3372	16858	1
8312	4456	1
475	20010	1
8096	18780	1
8113	7500	1
2802	247	1
6539	15134	1
4105	4830	1
6777	12603	4
3882	11628	1
8061	17796	1
3401	6515	1
6355	2318	1
8300	10436	1
6328	5638	1
1605	15236	1
4531	18830	1
6384	21087	1
2982	22996	1
30	2718	1
6256	8963	1
3797	4045	1
7469	6337	1
1550	5575	1
1641	15159	1
6985	11063	10
